999999999,1,3243,1734876265583,Current behavior update info
21148,10,12,15,17,19,20,08,7622855,149877,2021-12-26
21147,05,10,11,13,27,28,09,6608176,134705,2021-12-23
21146,07,09,21,22,26,32,03,9424198,322150,2021-12-21
21145,04,07,10,14,16,26,09,7832457,222677,2021-12-19
21144,02,05,13,15,23,26,07,9315997,156831,2021-12-16
21143,01,09,11,13,20,29,09,5571480,185369,2021-12-14
21142,04,07,17,19,20,24,16,8791842,167041,2021-12-12
21141,01,14,19,23,26,30,10,8542650,234834,2021-12-09
21140,05,10,16,26,27,33,01,6366303,49218,2021-12-07
21139,12,14,19,23,24,27,01,7490724,225842,2021-12-05
21138,11,14,15,16,27,32,09,5685347,139298,2021-12-02
21137,03,07,10,14,21,24,01,6420588,123134,2021-11-30
21136,02,06,09,15,19,28,16,7908192,113957,2021-11-28
21135,03,10,17,19,21,31,04,10000000,303985,2021-11-25
21134,01,02,16,19,25,31,08,7491866,314340,2021-11-23
21133,01,03,12,19,27,31,10,7465121,216238,2021-11-21
21132,01,04,06,14,20,28,08,7775391,121727,2021-11-18
21131,08,11,18,19,20,24,01,9453797,287961,2021-11-16
21130,08,09,15,24,26,30,06,6336861,129373,2021-11-14
21129,04,15,21,27,28,29,10,7512285,112962,2021-11-11
21128,05,17,20,21,23,33,04,10000000,369015,2021-11-09
21127,07,15,16,20,27,29,07,6816913,236577,2021-11-07
21126,19,20,23,27,28,31,01,8689696,307474,2021-11-04
21125,14,19,20,23,24,31,09,8898474,232052,2021-11-02
21124,01,03,18,22,29,32,02,7956250,252670,2021-10-31
21123,06,14,15,19,29,31,05,8473913,125866,2021-10-28
21122,04,05,12,15,18,28,07,8231591,221949,2021-10-26
21121,04,05,12,16,22,30,15,7721874,116177,2021-10-24
21120,01,07,08,12,13,18,05,5268563,27072,2021-10-21
21119,03,09,10,11,28,29,13,6354639,71346,2021-10-19
21118,02,06,14,18,20,31,13,8460209,205964,2021-10-17
21117,03,05,17,21,27,33,04,6782803,220644,2021-10-14
21116,06,14,17,18,31,33,06,10000000,552161,2021-10-12
21115,02,10,12,15,24,27,08,7857682,178605,2021-10-10
21114,04,06,08,14,24,27,02,10000000,158159,2021-10-07
21113,04,07,10,22,27,30,02,6380290,89629,2021-10-05
21112,05,06,21,25,28,33,07,5394421,47364,2021-09-30
21111,17,20,22,23,26,28,06,10000000,219919,2021-09-28
21110,10,13,15,24,31,32,02,9736534,120338,2021-09-26
21109,02,03,10,17,20,26,16,9492827,170182,2021-09-23
21108,11,15,18,24,26,32,09,8478207,184227,2021-09-21
21107,02,03,17,19,25,30,01,7867703,166174,2021-09-19
21106,01,04,07,14,30,31,03,8130452,182609,2021-09-16
21105,10,14,15,22,27,32,09,6993977,128920,2021-09-14
21104,01,07,17,20,22,28,15,9475659,332350,2021-09-12
21103,10,13,15,25,29,30,15,10000000,233872,2021-09-09
21102,05,09,15,24,27,30,09,5285653,51441,2021-09-07
21101,02,04,12,22,29,31,01,8682830,258142,2021-09-05
21100,07,09,12,13,14,29,16,7583366,151962,2021-09-02
21099,09,11,17,18,20,27,15,7942916,92627,2021-08-31
21098,01,10,13,18,26,32,05,10000000,178834,2021-08-29
21097,03,11,12,13,25,28,12,5323421,50675,2021-08-26
21096,01,07,11,14,15,26,11,5640531,114380,2021-08-24
21095,08,12,17,24,27,28,13,10000000,201541,2021-08-22
21094,09,11,24,25,28,33,15,10000000,273512,2021-08-19
21093,05,11,15,23,28,33,03,8646623,99525,2021-08-17
21092,02,07,08,10,12,31,03,9066769,132037,2021-08-15
21091,04,06,16,24,26,33,16,10000000,258058,2021-08-12
21090,05,06,12,14,27,28,08,5534608,63803,2021-08-10
21089,01,02,07,13,23,24,12,5338932,32787,2021-08-08
21088,04,12,15,16,19,26,06,7133062,113116,2021-08-05
21087,02,13,16,19,23,24,04,6520555,86789,2021-08-03
21086,06,08,10,14,28,29,01,10000000,214082,2021-08-01
21085,05,06,07,11,14,20,02,9473926,118357,2021-07-29
21084,05,07,09,11,21,28,01,5814345,117453,2021-07-27
21083,04,09,11,25,28,33,04,5173874,19686,2021-07-25
21082,03,06,11,13,26,32,05,7348639,127643,2021-07-22
21081,01,03,05,18,22,23,01,10000000,207725,2021-07-20
21080,05,08,22,23,24,29,09,6122048,141434,2021-07-18
21079,01,03,10,24,28,29,13,7301888,242304,2021-07-15
21078,04,06,15,26,27,31,12,7800858,159139,2021-07-13
21077,08,15,17,25,27,30,10,6434628,208149,2021-07-11
21076,03,09,21,23,30,32,06,7982765,171423,2021-07-08
21075,12,15,16,21,22,29,01,10000000,435092,2021-07-06
21074,04,05,09,14,25,27,07,5822076,88259,2021-07-04
21073,01,06,18,22,24,25,08,9536636,273291,2021-07-01
21072,01,09,15,16,19,21,15,10000000,275206,2021-06-29
21071,01,07,24,31,32,33,08,7393944,239394,2021-06-27
21070,01,05,11,15,16,29,15,8972728,166455,2021-06-24
21069,06,11,18,20,23,26,05,8297648,158540,2021-06-22
21068,04,14,18,24,31,32,15,8662562,138135,2021-06-20
21067,01,11,19,23,25,29,09,7464865,303057,2021-06-17
21066,02,06,19,26,30,33,15,6436433,173362,2021-06-15
21065,01,04,08,19,29,33,16,10000000,384177,2021-06-13
21064,04,06,08,15,16,18,16,10000000,242377,2021-06-10
21063,04,05,06,09,23,24,09,5000000,6000,2021-06-08
21062,12,13,15,20,22,25,10,8804175,425840,2021-06-06
21061,04,09,12,18,20,23,01,10000000,237150,2021-06-03
21060,10,11,17,20,29,30,15,8356965,154461,2021-06-01
21059,01,09,11,18,32,33,14,10000000,397078,2021-05-30
21058,09,11,13,18,19,28,14,9893453,318584,2021-05-27
21057,05,06,09,17,25,33,16,8882850,162689,2021-05-25
21056,08,21,22,23,29,32,01,7488306,144669,2021-05-23
21055,03,11,12,16,22,28,10,5553793,97451,2021-05-20
21054,07,13,21,22,24,31,02,10000000,374991,2021-05-18
21053,07,10,14,16,24,33,16,10000000,355480,2021-05-16
21052,03,04,06,19,21,30,14,10000000,171643,2021-05-13
21051,08,09,10,19,27,29,15,6796944,72691,2021-05-11
21050,02,09,10,16,25,28,08,5598001,66310,2021-05-09
21049,04,11,13,22,25,32,01,10000000,440233,2021-05-06
21048,04,15,17,22,29,32,03,10000000,394580,2021-05-04
21047,03,07,13,16,24,29,01,9419460,119574,2021-05-02
21046,05,09,13,21,28,33,06,5735971,180976,2021-04-29
21045,01,04,14,15,17,32,02,8717208,324175,2021-04-27
21044,05,07,14,17,26,28,13,10000000,213373,2021-04-25
21043,02,03,17,18,23,24,01,10000000,331233,2021-04-22
21042,05,09,10,22,25,27,08,5498446,58907,2021-04-20
21041,02,09,18,23,26,32,14,5307817,56614,2021-04-18
21040,02,06,07,24,28,29,16,8652104,115087,2021-04-15
21039,02,08,21,24,29,31,13,7814665,234555,2021-04-13
21038,05,07,09,16,18,27,06,5502610,37299,2021-04-11
21037,13,17,19,24,26,30,12,7856624,240340,2021-04-08
21036,01,02,06,11,21,26,11,6690644,185107,2021-04-06
21035,12,14,18,20,26,28,11,7844638,162683,2021-04-04
21034,04,10,12,18,23,25,01,8852481,155342,2021-04-01
21033,02,12,13,14,31,33,06,8001905,268027,2021-03-30
21032,01,05,08,15,16,30,03,6977206,158599,2021-03-28
21031,06,11,21,25,28,31,07,5950364,85876,2021-03-25
21030,08,09,13,27,29,31,05,8232900,197817,2021-03-23
21029,08,10,15,17,22,30,12,5716335,65051,2021-03-21
21028,11,16,23,26,27,33,05,7433674,170357,2021-03-18
21027,05,07,09,16,20,26,08,5339305,24948,2021-03-16
21026,03,05,13,19,20,25,03,5079572,8878,2021-03-14
21025,06,08,14,17,18,30,11,8396506,153456,2021-03-11
21024,01,04,06,10,11,18,02,9223370,189899,2021-03-09
21023,02,21,22,23,27,28,11,9744205,279070,2021-03-07
21022,10,15,17,25,31,32,06,10000000,266346,2021-03-04
21021,04,08,17,24,28,33,13,5979263,150048,2021-03-02
21020,01,03,06,07,09,11,02,6085156,51034,2021-02-28
21019,12,16,17,24,28,29,08,6344519,96960,2021-02-25
21018,02,08,14,23,25,32,06,10000000,193330,2021-02-23
21017,09,15,18,29,32,33,02,8959033,255972,2021-02-21
21016,03,08,09,13,15,18,10,6134153,118140,2021-02-07
21015,06,14,16,26,28,29,07,7672352,215512,2021-02-04
21014,04,15,21,25,29,33,06,10000000,270821,2021-02-02
21013,06,09,12,16,27,31,06,5756403,95109,2021-01-31
21012,03,06,14,18,20,26,01,5854248,83269,2021-01-28
21011,05,10,16,23,27,33,14,5425200,41960,2021-01-26
21010,01,04,11,19,32,33,05,8060622,207600,2021-01-24
21009,02,04,07,24,25,32,13,10000000,502273,2021-01-21
21008,01,05,07,14,18,33,07,8728131,216751,2021-01-19
21007,02,04,12,21,25,32,16,10000000,298114,2021-01-17
21006,06,08,22,24,25,26,01,7377222,153171,2021-01-14
21005,07,09,14,26,30,31,04,6353946,311764,2021-01-12
21004,02,03,07,08,17,22,15,10000000,145638,2021-01-10
21003,06,09,16,18,22,29,11,9406368,202498,2021-01-07
21002,06,10,13,25,26,32,11,7105919,142291,2021-01-05
21001,02,03,13,18,20,31,11,7034106,201796,2021-01-03
20134,02,09,10,20,22,26,01,5382786,83517,2020-12-31
20133,03,19,22,23,27,29,07,10000000,283877,2020-12-29
20132,01,04,11,12,14,23,04,10000000,309129,2020-12-27
20131,08,19,22,26,27,30,07,6733037,155848,2020-12-24
20130,08,09,11,14,17,29,16,7096662,147421,2020-12-22
20129,01,02,05,15,28,33,04,6613195,243370,2020-12-20
20128,08,10,15,16,23,26,10,6055174,134785,2020-12-17
20127,01,04,18,19,26,31,07,6838584,113027,2020-12-15
20126,03,07,12,14,23,28,11,5506107,61949,2020-12-13
20125,05,12,16,26,30,31,13,8008557,185713,2020-12-10
20124,16,18,19,20,29,33,12,10000000,485568,2020-12-08
20123,01,03,18,19,26,29,03,10000000,343394,2020-12-06
20122,12,15,17,24,26,31,15,8506055,63384,2020-12-03
20121,02,04,06,21,25,29,03,9656537,319817,2020-12-01
20120,01,02,03,04,09,10,12,5529239,34623,2020-11-29
20119,01,09,22,28,32,33,15,6880004,241026,2020-11-26
20118,11,13,19,26,30,33,05,10000000,262410,2020-11-24
20117,07,08,09,10,16,27,07,5762819,80519,2020-11-22
20116,05,06,14,16,19,27,10,6979667,129484,2020-11-19
20115,01,04,12,20,25,32,02,10000000,291499,2020-11-17
20114,01,05,11,24,30,32,03,6478657,172942,2020-11-15
20113,01,03,07,10,22,32,11,5279749,21472,2020-11-12
20112,02,09,12,17,28,32,05,6657801,110309,2020-11-10
20111,06,09,17,22,24,26,16,10000000,365368,2020-11-08
20110,02,06,09,14,22,25,04,6744907,192453,2020-11-05
20109,06,13,16,20,23,32,13,5708816,153221,2020-11-03
20108,10,12,15,17,23,32,05,5973588,178095,2020-11-01
20107,03,09,11,24,25,28,16,9250245,143589,2020-10-29
20106,02,04,11,15,18,28,10,5906931,129034,2020-10-27
20105,06,14,19,20,22,24,01,8700739,237226,2020-10-25
20104,04,08,10,16,27,29,09,6582593,174550,2020-10-22
20103,04,09,10,22,28,32,08,6122197,134086,2020-10-20
20102,09,10,19,25,26,29,08,5028416,6000,2020-10-18
20101,10,17,24,25,28,30,15,8298609,264796,2020-10-15
20100,01,07,15,16,20,23,07,6279386,120950,2020-10-13
20099,05,06,11,12,15,30,12,7301898,78068,2020-10-11
20098,06,08,11,22,25,33,02,8077008,156533,2020-10-08
20097,02,08,21,25,26,30,10,5489356,32194,2020-10-06
20096,01,20,23,26,27,32,15,8190972,559819,2020-09-29
20095,03,09,16,17,20,26,02,7745143,72751,2020-09-27
20094,10,15,17,27,29,31,08,10000000,248955,2020-09-24
20093,04,05,10,13,15,19,15,10000000,261408,2020-09-22
20092,01,06,12,18,22,24,03,8324368,155829,2020-09-20
20091,01,09,11,12,16,19,16,6771891,203029,2020-09-17
20090,02,21,23,26,31,32,06,8569539,622594,2020-09-15
20089,02,14,16,21,29,30,10,7200974,267817,2020-09-13
20088,01,06,12,26,29,30,12,6377823,137782,2020-09-10
20087,11,15,20,23,25,33,10,7940558,417692,2020-09-08
20086,02,04,06,15,24,27,06,7452652,183424,2020-09-06
20085,01,02,05,09,19,24,16,10000000,175949,2020-09-03
20084,03,07,16,17,23,30,07,5641465,45386,2020-09-01
20083,01,19,25,26,30,31,12,7916189,265798,2020-08-30
20082,02,08,11,17,21,30,09,5094481,8119,2020-08-27
20081,01,05,13,14,27,33,15,7057769,261984,2020-08-25
20080,14,15,18,22,31,33,01,10000000,397581,2020-08-23
20079,05,12,20,21,22,29,14,8578055,146641,2020-08-20
20078,03,11,14,16,21,32,04,10000000,347407,2020-08-18
20077,03,10,16,21,25,27,12,5841121,87079,2020-08-16
20076,10,15,16,18,20,27,06,6895903,231207,2020-08-13
20075,03,11,13,20,24,30,16,10000000,155685,2020-08-11
20074,04,08,09,13,19,33,12,8629293,211991,2020-08-09
20073,05,07,11,13,27,29,03,7005129,155436,2020-08-06
20072,06,08,10,15,17,26,04,7525472,212479,2020-08-04
20071,09,11,12,13,22,23,08,6156653,130449,2020-08-02
20070,01,02,04,06,19,21,15,5829067,238356,2020-07-30
20069,03,09,10,13,18,26,04,7827856,249936,2020-07-28
20068,12,16,21,26,27,32,10,5430373,71448,2020-07-26
20067,04,07,09,23,27,30,08,6979941,176780,2020-07-23
20066,02,09,13,17,26,28,07,6006277,137720,2020-07-21
20065,09,15,18,21,23,26,08,8838315,269544,2020-07-19
20064,01,03,07,21,27,32,01,10000000,351356,2020-07-16
20063,12,15,16,22,29,32,14,10000000,289264,2020-07-14
20062,10,14,17,22,26,27,05,8901954,259438,2020-07-12
20061,08,17,24,26,27,31,04,10000000,281269,2020-07-09
20060,05,09,14,20,24,30,08,5238209,20424,2020-07-07
20059,02,04,10,17,22,25,14,10000000,147308,2020-07-05
20058,01,03,11,12,19,26,07,5569985,94299,2020-07-02
20057,09,14,21,23,26,32,03,10000000,193145,2020-06-30
20056,02,05,08,12,26,31,14,6280167,146255,2020-06-28
20055,01,05,07,23,28,30,12,5761052,67264,2020-06-25
20054,03,10,19,25,26,31,02,6596678,104544,2020-06-23
20053,02,14,15,16,32,33,01,6277278,84264,2020-06-21
20052,02,08,13,29,32,33,15,10000000,568303,2020-06-18
20051,03,06,08,11,19,28,08,5442583,47478,2020-06-16
20050,04,09,17,20,32,33,15,9664099,323895,2020-06-14
20049,01,07,09,12,18,22,04,7652110,165756,2020-06-11
20048,12,14,18,23,30,32,02,8364818,336481,2020-06-09
20047,04,10,17,19,28,32,01,7200661,196487,2020-06-07
20046,13,19,25,26,27,32,08,6855509,186617,2020-06-04
20045,02,03,15,21,22,33,16,6075531,187048,2020-06-02
20044,07,08,16,17,19,24,07,6803090,210641,2020-05-31
20043,01,11,24,25,27,30,07,7928059,285943,2020-05-28
20042,02,06,07,11,14,31,03,8415115,217800,2020-05-26
20041,06,07,16,22,24,25,13,10000000,255217,2020-05-24
20040,01,06,12,16,19,21,04,8416563,232103,2020-05-21
20039,02,09,10,11,16,29,02,6952125,132297,2020-05-19
20038,01,06,07,18,23,24,15,6276646,75511,2020-05-17
20037,01,04,11,13,17,24,15,6810277,208878,2020-05-14
20036,07,09,16,22,24,32,06,10000000,204187,2020-05-12
20035,10,14,24,25,28,33,11,9777104,246242,2020-05-10
20034,02,08,15,16,26,32,03,6780706,134531,2020-05-07
20033,07,10,12,21,31,32,01,10000000,263480,2020-05-05
20032,03,11,13,14,15,26,13,6588951,161837,2020-05-03
20031,02,05,09,15,16,27,09,5603722,34081,2020-04-30
20030,17,18,21,29,30,32,03,10000000,322591,2020-04-28
20029,01,12,18,20,30,32,05,7432574,337857,2020-04-26
20028,05,06,15,18,26,32,08,7465464,140998,2020-04-23
20027,12,13,14,24,25,28,06,10000000,211713,2020-04-21
20026,01,04,09,18,19,31,06,10000000,181297,2020-04-19
20025,01,09,10,15,20,29,02,9977229,159526,2020-04-16
20024,10,13,27,28,29,31,08,7028971,215848,2020-04-14
20023,04,05,20,21,30,33,08,7277843,159661,2020-04-12
20022,02,10,20,22,25,30,02,6761570,181605,2020-04-09
20021,02,06,14,16,27,31,07,7581452,139086,2020-04-07
20020,01,06,09,13,15,22,14,9871526,267666,2020-04-05
20019,15,19,27,28,30,33,03,7437091,355409,2020-04-02
20018,05,07,08,11,17,22,13,6340865,71322,2020-03-31
20017,02,04,07,15,20,27,04,5992154,146479,2020-03-29
20016,05,06,08,17,24,27,07,5979822,165138,2020-03-26
20015,08,09,22,24,30,33,01,10000000,337347,2020-03-24
20014,02,07,08,10,12,16,07,6947355,184408,2020-03-22
20013,02,08,10,20,21,30,14,7500138,67938,2020-03-19
20012,04,13,14,23,26,31,09,8598462,120484,2020-03-17
20011,04,05,07,17,18,29,01,6079680,161146,2020-03-15
20010,11,14,22,27,31,32,09,8485717,207483,2020-03-12
20009,03,06,08,14,19,26,12,6003258,79308,2020-01-21
20008,01,04,06,10,11,28,16,6202629,97541,2020-01-19
20007,05,12,17,20,25,31,10,5371408,65583,2020-01-16
20006,03,04,05,10,16,32,09,5735328,50642,2020-01-14
20005,11,16,17,22,26,32,04,7446888,109236,2020-01-12
20004,02,15,17,27,32,33,03,7900679,134290,2020-01-09
20003,09,17,26,29,30,32,03,6237758,184740,2020-01-07
20002,04,09,14,15,16,29,11,6188650,122541,2020-01-05
20001,02,15,23,26,29,30,02,10000000,275836,2020-01-02
19151,02,06,09,18,24,26,14,8200266,264484,2019-12-31
19150,02,09,14,22,27,29,02,7571049,183065,2019-12-29
19149,01,06,27,28,31,33,07,6041786,173631,2019-12-26
19148,09,10,13,20,26,27,08,5386963,113495,2019-12-24
19147,01,09,12,14,23,27,12,7003459,208693,2019-12-22
19146,01,04,10,12,30,32,14,10000000,411505,2019-12-19
19145,01,08,13,17,18,19,16,6299971,168099,2019-12-17
19144,02,12,15,19,27,30,03,6951733,114911,2019-12-15
19143,05,13,15,16,26,32,09,6396823,40777,2019-12-12
19142,08,14,24,27,29,33,09,5681439,165627,2019-12-10
19141,10,13,14,15,17,33,14,10000000,317944,2019-12-08
19140,02,04,09,11,14,22,05,5699960,116972,2019-12-05
19139,08,14,20,23,30,33,11,10000000,370721,2019-12-03
19138,02,06,12,30,31,32,11,6123356,95307,2019-12-01
19137,07,10,13,19,23,31,06,5601120,88207,2019-11-28
19136,12,14,15,17,29,33,12,7822924,494011,2019-11-26
19135,03,06,10,11,27,33,03,10000000,227222,2019-11-24
19134,01,04,06,22,29,30,03,8383006,299003,2019-11-21
19133,03,07,16,21,24,31,07,7387274,183073,2019-11-19
19132,04,06,11,14,19,33,07,8159750,196083,2019-11-17
19131,09,17,19,20,24,31,04,6956355,150488,2019-11-14
19130,01,07,09,11,24,32,16,6791765,222487,2019-11-12
19129,03,04,07,09,15,26,07,5800136,55565,2019-11-10
19128,03,08,12,16,17,19,08,6051317,100231,2019-11-07
19127,02,06,07,12,17,24,10,5970153,80133,2019-11-05
19126,02,14,17,29,32,33,16,7151842,265659,2019-11-03
19125,02,11,12,26,27,29,03,7374072,93836,2019-10-31
19124,04,09,30,31,32,33,01,6175971,134506,2019-10-29
19123,02,06,08,17,28,30,06,5596004,38675,2019-10-27
19122,04,10,15,19,21,23,02,10000000,226282,2019-10-24
19121,02,06,15,21,30,31,02,6185649,161093,2019-10-22
19120,10,12,27,31,32,33,03,8898140,286627,2019-10-20
19119,04,20,22,24,26,33,07,6158337,178510,2019-10-17
19118,12,14,15,25,28,31,04,8013754,159177,2019-10-15
19117,03,05,11,28,32,33,01,9637937,214719,2019-10-13
19116,01,08,09,13,16,33,01,8062689,183551,2019-10-10
19115,04,10,11,14,15,29,05,7126357,155208,2019-10-08
19114,02,04,09,11,12,30,01,10000000,167444,2019-09-29
19113,01,05,19,21,25,33,15,8717723,196913,2019-09-26
19112,03,12,14,17,23,27,01,8762335,163107,2019-09-24
19111,07,18,20,22,24,33,01,9138179,378492,2019-09-22
19110,01,18,22,26,27,28,08,7132577,239615,2019-09-19
19109,03,06,07,17,28,31,10,8306978,94810,2019-09-17
19108,07,13,19,22,25,32,13,6413151,208761,2019-09-15
19107,02,06,08,23,27,32,02,10000000,475645,2019-09-12
19106,02,14,22,27,30,33,14,10000000,385201,2019-09-10
19105,02,13,15,17,26,33,01,8463242,305580,2019-09-08
19104,01,05,16,17,18,24,10,6848206,134765,2019-09-05
19103,04,12,14,21,27,29,12,10000000,268873,2019-09-03
19102,03,08,12,16,20,32,12,5786187,89339,2019-09-01
19101,01,04,09,21,31,33,05,6477614,95948,2019-08-29
19100,01,04,12,13,30,32,08,10000000,404624,2019-08-27
19099,07,14,22,23,27,30,08,5524776,92190,2019-08-25
19098,03,11,12,14,17,26,09,9535306,166739,2019-08-22
19097,03,05,18,24,25,31,09,7465772,157255,2019-08-20
19096,05,07,12,18,27,32,11,5399584,77338,2019-08-18
19095,02,05,14,19,21,28,01,10000000,236670,2019-08-15
19094,05,10,12,18,19,27,06,6822140,60536,2019-08-13
19093,05,07,08,09,20,22,02,5590139,31664,2019-08-11
19092,09,17,27,28,32,33,08,6573767,176168,2019-08-08
19091,07,10,21,24,29,32,11,10000000,260518,2019-08-06
19090,02,03,06,08,14,22,04,10000000,289490,2019-08-04
19089,02,04,14,16,20,22,11,6961515,165031,2019-08-01
19088,13,14,15,21,23,29,13,5697370,203777,2019-07-30
19087,04,05,07,09,21,30,04,9423734,279276,2019-07-28
19086,16,22,24,26,28,31,06,6364807,156384,2019-07-25
19085,01,04,14,18,24,29,04,6519571,373665,2019-07-23
19084,04,08,14,18,20,27,03,5979203,61200,2019-07-21
19083,06,15,17,26,28,31,03,6795196,190169,2019-07-18
19082,07,16,19,22,24,28,02,8270886,224648,2019-07-16
19081,05,24,27,29,31,32,10,8910511,421391,2019-07-14
19080,03,06,08,20,24,32,07,6502641,164351,2019-07-11
19079,01,03,06,09,19,31,16,6163816,139881,2019-07-09
19078,01,17,27,29,31,33,12,6369078,120396,2019-07-07
19077,09,11,13,18,21,22,15,10000000,221011,2019-07-04
19076,12,15,19,20,29,32,14,10000000,299030,2019-07-02
19075,05,08,20,22,31,33,03,10000000,329031,2019-06-30
19074,12,21,27,29,31,33,04,10000000,558701,2019-06-27
19073,01,02,06,12,16,18,08,5684254,99591,2019-06-25
19072,02,09,13,15,22,30,15,6995170,160900,2019-06-23
19071,01,08,19,24,29,30,04,5832271,61691,2019-06-20
19070,06,15,18,19,24,32,09,10000000,182464,2019-06-18
19069,06,11,16,19,21,25,01,7285184,101114,2019-06-16
19068,03,14,20,24,26,33,10,8093762,362550,2019-06-13
19067,04,06,08,11,30,33,11,7973990,168976,2019-06-11
19066,01,14,17,20,22,32,04,8522847,307225,2019-06-09
19065,06,09,11,15,20,26,10,6616248,63732,2019-06-06
19064,12,20,24,25,30,33,12,9064360,220889,2019-06-04
19063,01,14,19,22,29,31,16,9289366,294599,2019-06-02
19062,07,13,16,23,26,30,01,8340699,181559,2019-05-30
19061,03,17,19,24,27,31,12,8443688,322845,2019-05-28
19060,03,04,14,20,23,27,01,10000000,246389,2019-05-26
19059,04,05,07,09,16,18,06,10000000,162165,2019-05-23
19058,07,08,12,21,23,27,12,5260714,51321,2019-05-21
19057,04,05,06,08,13,18,16,8216242,221591,2019-05-19
19056,13,14,17,19,21,29,01,10000000,245905,2019-05-16
19055,01,06,11,15,19,31,10,10000000,368485,2019-05-14
19054,07,10,11,15,24,26,11,6741103,131901,2019-05-12
19053,04,16,22,25,29,31,08,5969643,133437,2019-05-09
19052,03,06,09,13,16,19,16,5117604,9800,2019-05-07
19051,08,09,10,13,15,28,09,5503869,68232,2019-05-05
19050,04,06,10,11,21,23,02,6136790,184728,2019-05-02
19049,03,10,13,22,23,28,15,6552485,85197,2019-04-30
19048,03,07,10,12,18,29,10,7251672,147168,2019-04-28
19047,03,11,18,25,30,33,14,10000000,69165,2019-04-25
19046,02,12,16,22,25,32,06,5847483,136431,2019-04-23
19045,01,06,17,19,27,31,14,8172099,334408,2019-04-21
19044,06,14,16,17,23,29,07,5956414,76309,2019-04-18
19043,01,06,12,13,24,32,13,10000000,249954,2019-04-16
19042,15,17,19,22,25,26,04,10000000,195373,2019-04-14
19041,02,09,13,23,24,26,16,10000000,274965,2019-04-11
19040,05,06,09,18,23,31,11,6661238,104480,2019-04-09
19039,06,07,11,14,27,32,08,6258711,127259,2019-04-07
19038,09,12,21,27,29,30,05,6243868,153944,2019-04-04
19037,01,07,12,14,18,25,10,6514774,106674,2019-04-02
19036,02,10,13,16,23,32,08,5000000,6000,2019-03-31
19035,01,05,07,09,10,20,16,7034000,120032,2019-03-28
19034,09,11,15,22,24,26,03,6957743,237590,2019-03-26
19033,09,15,19,21,23,29,15,6000111,122781,2019-03-24
19032,04,08,09,13,28,33,04,8788636,124626,2019-03-21
19031,03,13,15,18,21,33,16,9429639,232649,2019-03-19
19030,04,05,07,10,12,22,16,6202265,130347,2019-03-17
19029,08,11,17,23,32,33,10,8343406,302115,2019-03-14
19028,04,19,22,26,29,30,11,6380332,115027,2019-03-12
19027,02,06,08,10,11,17,13,7407292,121444,2019-03-10
19026,03,13,15,19,20,27,14,6689534,201135,2019-03-07
19025,15,16,21,27,30,33,04,9479664,378350,2019-03-05
19024,01,08,23,25,28,29,10,6940962,196056,2019-03-03
19023,01,10,14,15,18,31,13,6088193,52628,2019-02-28
19022,03,07,11,21,30,33,07,5503206,70716,2019-02-26
19021,02,05,07,08,20,27,04,8810224,133535,2019-02-24
19020,02,12,13,23,27,28,12,6275977,75299,2019-02-21
19019,03,11,17,18,24,25,06,5530875,59426,2019-02-19
19018,04,11,18,19,26,32,04,7473244,67946,2019-02-17
19017,04,05,24,28,30,33,09,9404407,330330,2019-02-14
19016,05,07,09,11,19,25,05,6236511,108293,2019-02-12
19015,11,15,16,20,24,31,04,6477986,132692,2019-02-03
19014,01,02,03,14,19,33,03,7683510,139766,2019-01-31
19013,05,07,14,16,18,21,01,10000000,363158,2019-01-29
19012,07,10,21,23,31,33,14,10000000,472600,2019-01-27
19011,10,13,19,21,24,30,07,8829188,265915,2019-01-24
19010,02,04,05,08,11,30,02,5753329,79353,2019-01-22
19009,01,07,10,22,31,32,15,7191309,269423,2019-01-20
19008,02,06,09,13,28,32,12,9716477,274213,2019-01-17
19007,06,10,14,15,19,23,15,7306482,131050,2019-01-15
19006,01,05,10,19,26,28,12,5514887,214536,2019-01-13
19005,21,22,26,28,31,32,07,6133650,229230,2019-01-10
19004,08,12,16,19,26,32,03,7428584,109395,2019-01-08
19003,13,17,20,21,22,27,01,9635283,224577,2019-01-06
19002,04,05,06,08,09,18,11,7273230,198246,2019-01-03
19001,06,10,13,15,32,33,15,6657038,197266,2019-01-01
18153,01,07,17,23,25,31,11,10000000,205313,2018-12-30
18152,04,14,16,23,28,29,03,5479653,71376,2018-12-27
18151,05,15,19,25,26,29,15,9708849,115981,2018-12-25
18150,06,08,15,19,20,31,05,6255214,87167,2018-12-23
18149,01,07,08,10,12,24,01,6743951,123392,2018-12-20
18148,03,06,18,19,21,31,01,6665301,109037,2018-12-18
18147,03,15,17,23,27,30,11,6875712,252853,2018-12-16
18146,02,10,11,17,18,29,16,6395974,144487,2018-12-13
18145,03,09,13,22,23,25,06,5598712,91373,2018-12-11
18144,08,13,17,18,20,27,13,10000000,241814,2018-12-09
18143,04,06,15,28,32,33,14,6480336,253048,2018-12-06
18142,05,08,10,11,27,28,11,5856527,70787,2018-12-04
18141,11,14,16,18,24,33,04,10000000,248604,2018-12-02
18140,01,15,20,22,25,28,14,0,318026,2018-11-29
18139,11,18,20,23,31,32,15,7121941,323466,2018-11-27
18138,01,10,25,27,30,32,09,10000000,453502,2018-11-25
18137,03,05,11,15,20,23,09,6284256,113852,2018-11-22
